id animal X1 X2 X3 X4 X5 X6 X7 X8 X9 X10 X11 X12
134 melanogaster 7.23326247923064 9.97463132316751 8.52335692305771 5.75742142863698 1.93543173372489 2.63050528114658 5.35700278683021 11.3866467230404 5.8516252911627 11.1237451841373 12.0621781843357 -13.8155105579643
135 melanogaster 7.60445748572798 10.7180441681436 7.88999066622987 4.94997408914798 -13.8155105579643 1.60128754645912 5.29043310017418 11.018926635457 4.08861987729949 11.1312366543388 12.1065095747118 -13.8155105579643
136 melanogaster 6.14343880847927 10.859502604547 7.80667910140287 5.07651254178117 -13.8155105579643 2.47021005305055 4.66859593617101 11.2329222260335 -13.8155105579643 10.6665783993345 12.1234633717692 -13.8155105579643
137 melanogaster 4.4526913278658 7.34431569298146 7.53562575324669 5.14524429930589 5.9998705835514 6.8363282279807 4.21408710577314 11.6936452651116 -13.8155105579643 10.8011091377388 12.161777285368 -13.8155105579643
138 melanogaster 7.14381002973824 10.1886453856974 9.84934903008885 5.02410653007027 -13.8155105579643 3.57562224032974 7.0345177781891 11.3603756230045 1.60234807493487 10.4588401331529 12.1582310081386 2.7608583669985
139 melanogaster 10.723382663437 7.82893607816005 8.75928265856599 7.73528382848554 1.80823193092542 3.29298296428475 4.04510067588866 10.8106345438614 2.55858775959064 11.4908607462417 11.978663293419 -13.8155105579643
140 melanogaster 5.83447650697756 6.72115186756446 9.27236218653971 6.29423494477562 1.60083412270322 3.56879416962263 5.24303625281262 11.54439624623 2.4524123583543 10.6768944123666 12.1811191067274 1.77515586901725
141 melanogaster 8.58819857903733 10.48643918185 9.40070360731992 5.94477575543649 2.46919412571529 -13.8155105579643 5.81957669925167 11.1801831178949 4.01346385823704 10.9384132341685 12.075607878585 1.60126314568067
142 melanogaster 6.75092053624755 9.42384608056156 9.20390119582575 6.47232206683436 -13.8155105579643 2.62822927914364 5.18064459244745 11.4809192096998 -13.8155105579643 10.9265184862078 12.139291927541 2.57148918133828
143 melanogaster 10.1538214224827 10.4890240764614 8.50948708945291 7.09078867891412 -13.8155105579643 3.3757805500988 4.51000818131488 11.1814182777468 3.30053947782342 10.9259291677873 12.0250045147308 -13.8155105579643
144 melanogaster 8.42945572631852 8.90280329456819 9.32613008266516 6.88028959378937 -13.8155105579643 3.80258742945417 6.60111477005118 11.355629834399 3.48235432156869 10.9422159064513 12.2128396457586 3.01882653615812
145 melanogaster 7.16662804709614 8.56126519484656 10.2900464238049 5.68833255512788 2.42392666962122 3.25982663598407 6.25179219725226 11.0927880573312 2.91574735281097 11.2052147146058 12.1788285493647 1.6293145426305
146 melanogaster 10.0352694558718 9.7063036512394 8.08868233286605 6.88985901036509 -13.8155105579643 -13.8155105579643 3.46225279610753 11.3359152608698 4.91410636219325 11.2164243996123 11.9958531525634 -13.8155105579643
147 melanogaster 9.81976994854176 7.23253270519387 9.5486998223126 7.731332927565 3.33113233876014 4.28586002071821 5.02169900217651 11.230803278761 3.80685302165173 11.0951114524803 12.1703229710305 -13.8155105579643
148 melanogaster 9.2286199005247 8.77778402788396 7.8746317444918 6.12361743833935 4.61537687946842 4.69826497891639 7.75788853190634 11.5182780045773 2.04994305080436 10.7946973455326 12.1140047510989 3.41878919249975
149 melanogaster 7.85948922048048 8.49144096754604 10.4970028465147 7.18578719927457 -13.8155105579643 2.77180173886283 4.06892385650672 11.0322873496315 3.19181071277233 11.2035167426081 12.1272682794632 -13.8155105579643
150 melanogaster 6.37622425765879 10.0207617858536 9.6302274944276 6.00095422109486 1.94048140620766 2.39495026516443 5.63308802488725 11.0509637464697 -13.8155105579643 11.2542087018627 12.1296056744426 -13.8155105579643
151 melanogaster 6.90321825013584 10.1502433237621 9.36769725399214 6.36821973361178 -13.8155105579643 2.70473555862608 5.81101705294366 11.1348112320196 1.63859506828071 10.9758681974685 12.1887604010167 -13.8155105579643
152 melanogaster 6.65429053194059 10.8702765751271 8.83643752130088 5.38705409502088 1.61205086117865 -13.8155105579643 4.00284730283854 10.9978446109609 2.82572227096095 11.1242917713587 12.0543126718326 -13.8155105579643
153 melanogaster 6.82623340007177 11.1215986543959 9.80981651014179 6.14991633427237 -13.8155105579643 -13.8155105579643 6.64298302598628 11.3005204687037 6.81244033487233 10.0008732721254 12.0490819211819 2.28449787039239
154 melanogaster 9.58390645598608 8.65405230433377 8.84045056414629 7.54834963402212 -13.8155105579643 -13.8155105579643 3.87034172717268 11.0304620231683 2.74167976685965 11.3083684270338 12.1105672589042 1.58672565829958
155 melanogaster 6.68840554830905 10.1344868334098 7.59661035708536 4.88369304822889 -13.8155105579643 2.94494609729115 5.04220242441446 11.4006248403205 3.74735100301559 10.849865014906 12.1810399394261 -13.8155105579643
156 melanogaster 7.46247541132044 11.5625061530568 9.72700260319869 5.55914621009165 -13.8155105579643 -13.8155105579643 4.02642088244651 10.661239565168 -13.8155105579643 10.6399602292409 11.9762101713739 -13.8155105579643
157 melanogaster 9.30260566977621 8.41096353066319 8.79670754187624 6.91071233559217 2.4032548122985 2.77978394873646 5.30314859836498 11.5101316575264 3.46709216721443 11.0528231574033 12.0826198506421 -13.8155105579643
158 melanogaster 10.617267257064 6.2871781915002 7.75770496566457 7.9000772781558 3.60910162349135 3.21301621770881 4.06671465033725 11.0988776297397 3.40039242637448 11.2969778759039 12.0193621739851 -13.8155105579643
159 melanogaster 7.08027032182585 6.94884242907345 8.06678253124965 5.58694931462129 -13.8155105579643 3.81004081597281 5.15654897310718 11.6600368633713 -13.8155105579643 10.7808488627283 12.21966487588 -13.8155105579643
160 melanogaster 8.65685779846927 7.10762302997244 10.3322164406371 5.48759461121399 3.47049959298938 5.21008439475227 6.62909799300959 11.1228766361173 7.41387579416751 10.9325497967576 12.1940607997577 -13.8155105579643
161 melanogaster 5.24077559274359 7.49940228841559 8.41747507614685 4.81875500265827 2.49872546998239 2.89059582417724 6.24254598134072 11.7089474622101 -13.8155105579643 10.5997616183212 12.1761389020319 2.48560453876829
162 melanogaster 9.22247202726182 7.37118780041275 8.71542624204619 7.39318312312052 4.70033453609151 4.76877770886531 5.8849929461945 11.2039674028817 2.87457531798702 11.3679418806086 12.0742937760546 1.581482400054
163 melanogaster 5.86887050494165 10.2130639345262 7.09883189532983 10.0494854857214 2.70460368700287 3.30000795678273 4.97847109646106 11.3915073084284 -13.8155105579643 10.531437251208 12.1157285028226 1.63195160914287
164 melanogaster 8.3946906183202 8.32997462398358 7.52687143644661 10.5579731002926 1.80023860983023 3.44464944889672 4.9282934221028 11.171438080913 1.63341153729226 11.1326189120219 12.0772819819031 -13.8155105579643
165 melanogaster 2.82629726452037 2.63821044590995 6.74262422206466 8.1774988949009 2.88202502218684 -13.8155105579643 -13.8155105579643 9.13617212876372 -13.8155105579643 12.1547287045158 11.9620024575416 -13.8155105579643
166 melanogaster 8.63988010049625 5.13103447230317 7.51983467399196 11.5962187693444 -13.8155105579643 -13.8155105579643 2.75732205527994 10.7416313657135 2.75757370672802 11.0461711005578 11.8003025809877 -13.8155105579643
167 melanogaster 7.08823984717594 10.9138334008614 6.40016078247174 9.82036344912836 -13.8155105579643 2.27824572693442 2.87682597436073 10.9608137275085 1.58750732072617 10.8011346018588 12.0604709555531 -13.8155105579643
168 melanogaster 3.52669889843837 3.39173748360134 3.58492776909575 7.09797449323878 2.41852304766063 1.95064720997455 1.82458462964704 10.8962784261974 -13.8155105579643 11.6902331673113 12.1970540994869 -13.8155105579643
169 melanogaster 6.98291386466944 11.4196679799407 6.18789201132556 10.7836394511155 1.66685915452135 2.60378033836834 4.92901661483361 10.4369386262901 1.62555178896899 10.8540525544501 11.9262940312464 -13.8155105579643
170 melanogaster 7.25497304574209 6.85515152693394 7.88204740408833 11.4805206498158 2.0636424600195 4.45696564126882 5.48338508791536 10.8064174150718 2.39850640565528 10.7572778082254 11.9923268963205 1.61860275448702
171 melanogaster 7.82376933739481 8.65758604653178 6.27435094387454 10.9929933029322 -13.8155105579643 2.95057797893778 3.20033258908597 10.9820462983006 1.61572470370411 10.9818896048731 12.0936962045188 -13.8155105579643
172 melanogaster 7.69386264561766 6.87058139989913 7.60823951989947 11.5956663149716 -13.8155105579643 4.708178085046 4.06661522007457 10.2855486433593 1.7741147410487 11.1441114854149 11.9032128118189 -13.8155105579643
173 melanogaster 7.22801106237865 10.9926250881842 7.48897933530776 6.72879120718306 1.63259968662272 3.38793748009399 4.20773390487533 11.4592627778675 5.20685867410659 9.88719589216097 12.1491449289551 -13.8155105579643
174 melanogaster 5.98906449837001 10.1368780565466 7.03932487491679 5.78733800624308 1.79606607591429 -13.8155105579643 4.45508913630451 11.3690573504541 -13.8155105579643 10.7512699758238 12.2080816503773 -13.8155105579643
175 melanogaster 8.99656725778527 3.36539804673683 7.05291213078657 9.40069208043341 5.36411995355655 5.41979769802181 2.64663848938846 10.5615266674034 2.93877017512434 11.7795899653568 12.0445483266547 -13.8155105579643
176 melanogaster 5.59124294365968 1.6035161937122 8.73906200289078 10.8942952560742 1.59890280766165 3.73425085248278 -13.8155105579643 10.9855653898964 -13.8155105579643 11.16780803597 12.040734231183 -13.8155105579643
177 melanogaster 8.25647035936719 10.5389941575936 8.7450754991753 10.41201661603 -13.8155105579643 1.65011939744115 4.05124090202992 10.748011477081 2.30817863435249 10.8902391592841 12.1252892869929 -13.8155105579643
178 melanogaster 5.4952398862483 9.13591113688548 7.49580964016833 6.61715433734622 2.31649159632043 3.89815983003259 4.97463216843907 11.0931523147668 -13.8155105579643 11.5390613916932 12.1548242759286 1.64483996416282
179 melanogaster 6.18483609501745 9.32917428133822 7.85158332115919 10.1001509959322 2.20591585657414 1.80421561746527 6.05552975899482 11.2780741746866 -13.8155105579643 10.9293373357031 12.1565106846757 2.3089216943477
180 melanogaster 6.6386956718328 7.72927262841485 7.6957117535433 11.7419573926871 1.76227345689379 4.3246448316005 7.06231668079409 10.622843176642 1.59943632711186 10.6811015640976 11.844905891848 -13.8155105579643
181 melanogaster 10.7970605089712 -13.8155105579643 7.26441173447666 7.08836229868036 -13.8155105579643 4.17934966733018 -13.8155105579643 10.3924046757442 5.41404371531524 11.6742231824708 11.9325259581974 -13.8155105579643
182 melanogaster 7.40121003183319 8.46255647136967 7.98686381465588 8.12691587904709 1.79300302369879 2.32671105887154 5.19557427220035 11.3259648581956 2.39986721633229 11.1966195924792 12.1762587245853 1.60263316862807
183 melanogaster 8.00460063201477 9.97965664316698 6.35189338194359 11.7176562224049 -13.8155105579643 -13.8155105579643 3.38705094344793 10.6729857657223 1.63384523996981 10.6074324022466 11.8351535310842 -13.8155105579643
184 melanogaster 6.2828964113752 7.72129552449076 6.83714600666923 10.4428331013216 3.11893339404459 6.41397249327274 6.81565829150613 10.7016684556156 1.59674429302258 11.3594296082314 12.1187340479956 -13.8155105579643
185 melanogaster 7.64421483925549 8.00837939665258 7.83475455097329 10.3703523536029 3.19584003791585 4.19757767938796 3.48662074256025 11.1247064705002 -13.8155105579643 11.1860627776386 12.1534918147395 -13.8155105579643
186 melanogaster 4.86337055411054 8.19467872671394 6.07761267594852 7.66860480606272 -13.8155105579643 3.76135934894647 3.92116962260063 10.8693754336487 -13.8155105579643 11.6440071291905 12.1668133738658 -13.8155105579643
187 melanogaster 6.48889380733935 11.3728754296358 6.73739340456444 6.48963511870005 -13.8155105579643 1.94246311288098 3.91366216914491 11.1116438200216 -13.8155105579643 10.4031670516683 12.0667099905528 -13.8155105579643
188 melanogaster 8.65760719717615 5.82946589712504 8.61596933964207 6.90529786312804 1.75824210887446 3.91415593688133 3.78008734592536 11.1323464499046 1.91490181207136 11.3740668167276 12.1375605795488 -13.8155105579643
189 melanogaster 4.45215928655163 4.03125899620672 7.65227569385379 8.1368113287959 2.49159264357749 4.49490482160629 3.96782452594117 10.7947593172863 -13.8155105579643 11.8095413138566 12.0528587620764 -13.8155105579643
190 melanogaster 5.63888937478469 1.76756727338301 6.86524685069986 7.37391379675757 1.60131419290423 3.98168535408725 4.46829526971711 11.0470908906292 -13.8155105579643 11.5576946958109 12.1115941479977 -13.8155105579643
191 melanogaster 4.98079231841752 6.49603178618504 7.82035302406691 5.9148101058244 3.72345953645103 5.83345952610777 5.01891340619904 11.4163930839883 -13.8155105579643 11.1486011785032 12.1750521228903 2.16693474238852
192 melanogaster 3.97634269782564 6.38571565424004 7.01838264252019 7.85251648313234 3.49632547179846 4.20275712065099 3.17844709989588 11.4748026041461 -13.8155105579643 11.2134622599466 12.1368835139752 -13.8155105579643
193 melanogaster 7.10820190612373 9.55323786344777 8.06752885129807 7.18195085404029 4.61850817714222 4.52884290076415 6.64409645352747 11.5482379750269 -13.8155105579643 10.7690187156961 12.1666530943817 5.20537551175663
194 melanogaster 7.4422140585182 -13.8155105579643 8.30787153243769 7.21462354949175 -13.8155105579643 2.46918252830508 3.81902530048737 11.2648568656209 3.97712941546195 11.3689689424149 12.1364179355617 -13.8155105579643
195 melanogaster 6.24864593888953 4.09100877325094 9.63577807265723 9.11769149901306 2.8084126999557 4.76988139611925 1.59154582081926 11.1353797984596 3.38909380048188 11.1439407576512 12.1586650406536 -13.8155105579643
196 melanogaster 10.886881454353 3.42589180952503 7.81806147723538 8.4899377675607 4.5491328771801 3.49178998650328 4.75459350612948 10.6657169010512 4.58513693065931 11.5256180427712 11.9440527826224 -13.8155105579643
197 melanogaster 5.41818532141181 2.7729873899189 9.16204242183435 5.98224604782915 3.78348390577696 5.54104006709276 4.24718640879898 11.4443580886742 -13.8155105579643 10.9954371169756 12.1907163159701 -13.8155105579643
198 melanogaster 5.42244714556686 4.2023143064216 8.05414934624284 7.05754259827529 2.99664856552021 3.29931949307181 2.39182368774145 11.9105161816305 -13.8155105579643 10.1752417960315 12.1186164940135 -13.8155105579643
199 melanogaster 4.7677452811425 3.1309774934239 7.3589617766619 11.610213847553 2.63323473908362 5.42922314071283 4.43019305353461 11.2940300365805 -13.8155105579643 10.2478527997275 11.8515744056175 -13.8155105579643
200 melanogaster 4.23886490897897 4.55277667919444 7.70974964323096 6.92615573117036 3.88405191701699 6.56966281869197 5.10021831534288 11.8112931423869 5.06621086161299 10.5637189404917 12.1439450753075 -13.8155105579643
201 melanogaster 4.62932469240197 4.87380984424779 7.91740223690614 10.3750362506459 -13.8155105579643 4.26538183822076 3.05209425763598 11.5937541519927 -13.8155105579643 10.8828482846346 12.0498676692557 -13.8155105579643
202 melanogaster 5.42359373507248 3.63846581165185 7.04285241450921 7.12799728002482 1.6333103844537 3.5167816667016 3.78753278967846 11.8953791444253 2.57637079237305 10.2847949488982 12.1338524538871 -13.8155105579643
203 melanogaster 3.89454200094191 5.34726548916501 7.73156401498916 10.2452228969779 -13.8155105579643 -13.8155105579643 -13.8155105579643 11.7778954455253 -13.8155105579643 10.0007533038208 12.1532860328578 -13.8155105579643
204 melanogaster 3.97656793532258 4.6899377624151 7.5661230938505 10.567823878997 3.02030047529386 4.96441934343487 5.07557016351639 11.7174237836558 -13.8155105579643 10.4402731731572 12.0543701890086 -13.8155105579643
205 melanogaster 3.35262060025687 7.72302272702531 6.23654586516238 4.19447878071945 3.8910803372216 4.1052738455665 2.82506457254397 11.8053580853496 -13.8155105579643 10.399488564921 12.1546691420309 -13.8155105579643
206 melanogaster 4.79639913035772 8.38751573076356 7.46759869623834 5.47137999522552 -13.8155105579643 -13.8155105579643 3.80549970335939 11.9197098776727 -13.8155105579643 9.65094603201688 12.1540637675129 -13.8155105579643
207 melanogaster 2.40529543220332 -13.8155105579643 8.23944825123228 10.1349745543478 1.59508533587056 -13.8155105579643 -13.8155105579643 11.2421469242474 -13.8155105579643 11.1002233740726 12.1516680128893 -13.8155105579643
208 melanogaster 3.7025916158562 8.14632840643957 8.6862685279265 4.48272742838469 1.7810560336995 4.06641743509071 4.53478024819357 11.8504172756352 -13.8155105579643 9.87031969965869 12.1785514097043 -13.8155105579643
209 melanogaster 3.34845797331653 6.36389944579535 8.7394012077037 5.23956178701069 3.37639284759792 4.55625155278329 5.33128398186984 11.5211583906017 -13.8155105579643 11.04530818225 12.180804980561 2.317159525297
210 melanogaster 5.54465990964799 11.123259672516 7.7661113051223 7.2285328732784 -13.8155105579643 3.0109552636307 2.88379841252335 11.5651138864856 -13.8155105579643 10.055510842382 12.0082953060431 1.58652362875239
211 melanogaster 1.80335508861541 5.61635599868938 2.5771717471015 5.38310979061098 4.80505009424939 5.25689839739327 4.3496264069041 12.2437369850826 -13.8155105579643 9.56305878100236 11.8666673547419 -13.8155105579643
212 melanogaster 5.04981075126031 7.58206661538908 8.10729520691502 9.70379897384805 1.62950568279684 3.94669633281183 4.8603508650096 11.4660425953501 -13.8155105579643 10.85544410541 12.19913533751 -13.8155105579643
213 melanogaster 5.1785013265228 6.49269813078892 8.00216238132525 8.76891640826089 -13.8155105579643 5.22670571919413 4.87674289796045 11.7035212279872 -13.8155105579643 10.712761645083 12.1604443477357 -13.8155105579643
214 melanogaster 4.58301730000187 9.5963722290976 7.77828307381984 7.46940728312134 2.20448539493501 1.79957531165707 4.50906684004784 11.7010697855376 -13.8155105579643 10.3189216767589 12.1756522999744 -13.8155105579643
215 melanogaster 5.16277827252253 5.34779604316697 8.91122880684091 5.28485294359449 3.21097529460074 5.20949629960485 6.28907946214647 11.6865772268296 1.613050300204 10.4523549298961 12.1976780843499 3.13619906661454
216 melanogaster 2.39922836643062 8.55151837234517 6.41924815913765 -13.8155105579643 2.41113813838597 1.60956314248716 5.412952111396 11.8694648480327 -13.8155105579643 10.6930430015849 12.051924623943 1.58199068762673
217 melanogaster 5.3342295386751 3.36920691168222 9.68824861037288 6.27120223544619 3.45125634576045 6.28143880446517 1.60581758976185 11.1599233217939 -13.8155105579643 11.2281642255327 12.184875039473 -13.8155105579643
218 melanogaster 5.11027705430701 4.61006999901107 7.68007112014739 5.82825099512496 4.74876215868686 5.01264171957363 2.95701150612397 11.7747387652558 1.79696175079619 10.9453056034259 12.0819856765307 -13.8155105579643
219 melanogaster 11.1693763808454 6.79563263910997 7.61273118248675 7.0383975065931 -13.8155105579643 -13.8155105579643 5.65827001028909 10.1854138927398 3.91209129718372 11.6091564920735 11.9309236130863 1.80493124950038
220 melanogaster 6.62255488753646 3.8683320818951 6.43866037905631 3.52681292942408 2.78107933730606 5.10642212176426 5.2542549650632 11.7251667688658 -13.8155105579643 10.8024130041266 12.1421266247909 2.30463788860399
221 melanogaster 6.52704311893475 3.76345795034079 7.98576218218645 7.50300084608787 4.90553038573572 5.26049056038351 2.30198714805499 11.5748089593385 -13.8155105579643 11.0591561503789 12.1540856034348 -13.8155105579643
222 melanogaster 5.44206917354655 6.64215923436212 8.1794041540951 3.15359395683219 5.16335418803271 4.81149491724032 6.51461186974335 11.7811987350522 -13.8155105579643 10.3992223988727 12.2129066803186 -13.8155105579643
223 melanogaster 4.34389834391595 8.33441085239043 7.63027844642615 4.46405559779774 4.39061986866486 4.5363401032858 4.43578879823937 11.7803095726802 -13.8155105579643 10.3688348928371 12.1264167515387 -13.8155105579643
224 melanogaster 8.05182914682732 2.38466659354423 7.37737899618329 6.4965221119782 -13.8155105579643 2.27596677928534 1.9493984665017 10.9141931465395 -13.8155105579643 11.7654691048662 12.0439137627635 -13.8155105579643
225 melanogaster 3.43527833103805 -13.8155105579643 6.53154080349696 6.442804329413 2.755637684858 4.53886418956385 -13.8155105579643 11.9766643690406 -13.8155105579643 10.9304496162811 11.8403449762281 -13.8155105579643
226 melanogaster 9.98417264291043 3.25789038253937 7.80366389421053 7.24238932177215 2.64080973453686 3.50288267461259 -13.8155105579643 11.1706959430985 2.70526718438372 11.4902913056353 12.0501515810821 -13.8155105579643
227 santomea 11.2926097030078 2.29532569524404 8.71582338309981 8.3572082814687 4.48612338986085 5.07512654568148 4.6106933844704 10.4424762690927 4.27709782750571 11.418118631943 11.8762017039792 -13.8155105579643
228 santomea 10.9373855354332 4.84256193181892 9.10030783312751 7.21690152144709 1.81093582383101 3.75345308446492 2.83232061103463 10.400160522457 3.24258867979331 11.5423792095102 11.9614582955348 -13.8155105579643
229 santomea 9.03363087851464 5.32406295203016 9.70959072169449 6.62458811286683 4.76476536408625 5.40881165036239 5.94004208579085 11.3189305353933 5.54674870501035 11.0745170184244 12.1387464231083 1.80439008525433
230 santomea 7.32037634133399 3.62991973375045 10.3138968390408 5.73308668067859 2.41868738295245 3.38289078185199 3.27023246691795 10.8832814406252 6.11343609355813 11.46695403057 12.1305455946898 1.65173786725708
231 santomea 11.1961127671568 3.13219199263696 9.96455673495309 6.94846598594294 4.21412318880007 4.03750535185106 5.15545452590154 10.0475716913912 5.07903991975182 11.5713343755898 11.8197425034747 -13.8155105579643
232 santomea 10.5443938189548 9.44408979047995 9.55028584919333 7.41716269250284 -13.8155105579643 2.30905112956602 2.72572851369951 10.3125791102309 4.74783385729469 11.5825552416777 12.013257397584 -13.8155105579643
233 santomea 9.44137237789576 9.30525594604004 9.75983089605758 6.31596172632654 -13.8155105579643 1.62533812328461 4.89331251732884 10.488417647352 2.27632809071847 11.5565980601753 12.0580122072531 -13.8155105579643
234 santomea 7.64339107824505 6.67936226869115 9.8972219605788 6.04457792298464 2.35570087979399 3.82872829039464 4.24181731625765 10.230835293241 5.22716166825396 11.7511326613388 12.0759650184115 -13.8155105579643
235 santomea 9.31491999403902 9.05130157401737 10.3921118915472 6.50109220115396 -13.8155105579643 -13.8155105579643 3.66718426752896 10.2271344182471 5.82623472328681 11.587585395655 12.062899875251 -13.8155105579643
236 santomea 10.1956374196082 2.55169993913784 9.13548355007085 6.73207554507601 -13.8155105579643 1.93245196850115 1.93073572118901 9.8313665143803 -13.8155105579643 11.76736780426 12.0579187863682 1.60065589226246
237 santomea 9.01412236883855 7.40913043723474 10.3534716522647 7.21688969214192 2.76430572755798 3.72992074950886 4.55568896872043 10.1142148601542 4.51408587146526 11.6913031102808 12.0593388917122 -13.8155105579643
238 santomea 8.40420254620643 9.84711274954199 10.9940885332821 5.58220238854907 -13.8155105579643 -13.8155105579643 4.22915945652115 10.4116980529936 1.62101599988587 11.3357748949322 12.0185896178696 -13.8155105579643
239 santomea 8.17861214129456 10.1052201443238 10.545922589745 6.57910850608832 -13.8155105579643 -13.8155105579643 3.81868914375192 10.7631802171974 7.33351910316497 11.1723910139416 12.126290501264 -13.8155105579643
240 santomea 7.42402094643173 10.0943423354101 10.4118385902527 5.97566905840693 2.48897060121717 3.62991562244314 4.48424133263594 10.460237465451 6.09330270412249 11.2896484786067 12.1348323890443 1.80637768958859
241 santomea 8.67444510748413 10.2620506573441 10.3347801214165 5.88628620260925 2.64054969565641 3.34003828984365 5.23432397542829 10.9604423329682 3.14467320325172 10.9749723358416 12.1269932558582 -13.8155105579643
242 santomea 10.7506155893045 3.63725696343758 8.53423466901107 6.86819245815279 -13.8155105579643 -13.8155105579643 2.10111473441734 9.70393069253421 3.38502001765871 11.7390524140982 12.0461768296706 -13.8155105579643
243 santomea 9.35660536484385 7.83496881029538 9.78457458578896 6.68105359020537 -13.8155105579643 -13.8155105579643 3.29021358719865 10.3914225663953 5.44150420955209 11.6371332874778 12.1216968591981 -13.8155105579643
244 santomea 9.83270691028188 3.49217699984631 10.7282123433235 6.5710510993719 2.88105352841189 3.43773648049873 -13.8155105579643 10.7355395683026 4.93386083360116 11.1660496510514 12.0975819397826 -13.8155105579643
245 santomea 9.8450590988109 6.5598599919269 9.58356846777753 7.20820766465529 -13.8155105579643 3.65510730174609 5.06355827368299 10.1330129307073 3.85525910867768 11.7173560697305 12.032225552206 -13.8155105579643
246 santomea 9.39504750427833 5.23749721352833 10.1518361714577 6.9267991812805 2.93978108464447 3.32614997544297 4.51788186133089 10.3674584483958 4.76986598241029 11.682030922703 12.051633181211 -13.8155105579643
247 santomea 8.91552282064947 9.34407380292653 10.4869518800462 5.83976460220856 3.26069452569331 5.07356877318958 5.96847437375369 10.3387314582586 4.41729857757619 11.4781936970032 12.1054364901237 -13.8155105579643
248 santomea 5.40790403912761 6.59424245754762 10.4564407147288 5.37220542258604 2.84377657283034 3.409959488467 5.15733277851006 11.0200291113166 3.92907839568054 11.1035982413854 12.2107817218518 1.95286240943979
249 santomea 10.1293106002842 4.94952359222041 9.89439416156508 7.32027945741293 3.70674061019267 4.12872132932717 4.90826136531355 10.1602300450473 5.4190970261636 11.6543170225911 12.002659313727 -13.8155105579643
250 santomea 10.3270392959709 2.82952286231478 8.76972862067969 7.26606752515948 -13.8155105579643 -13.8155105579643 -13.8155105579643 10.306395106298 4.71263640356315 11.6359147860587 12.087715462931 -13.8155105579643
251 santomea 10.3830548726616 9.53728723624271 8.90660715794076 5.96077109846415 2.65720481857225 2.51015853010718 2.80050214898745 10.441791790445 5.43906536970253 11.6879347344497 12.0023052118261 -13.8155105579643
252 santomea 11.2692837136039 4.49827099891688 9.14805771300662 7.64175918721008 -13.8155105579643 1.61130409397813 -13.8155105579643 10.2176579942583 5.04229094209187 11.5027641267961 11.8817962918391 -13.8155105579643
253 santomea 10.1570009278584 4.62083553341612 8.19216205795354 6.57221712926743 -13.8155105579643 1.78261990419031 2.0891967685698 10.5525712548318 4.7320831381621 11.5669883894186 12.1146096504254 -13.8155105579643
254 santomea 10.3165098213041 3.83850605107369 9.31026306352822 7.50632182249178 2.56452867041576 3.04125555943835 2.47504037740777 10.7328544232841 3.02830053033186 11.3489495398072 12.1245097098119 -13.8155105579643
255 santomea 8.12098332445205 10.0970866187814 9.85607742223439 5.86878845267474 -13.8155105579643 -13.8155105579643 -13.8155105579643 10.4396567763987 3.31535621644638 11.526847950708 12.1241017772265 -13.8155105579643
256 santomea 7.56725034217428 9.22552361519717 10.8403459560227 6.39031350817782 2.06743444589665 3.98604263494916 5.3751799711095 10.5185239951735 5.64282441609507 11.1726426477277 12.1357358728379 2.09075766865492
257 santomea 7.30209588093326 9.81209058056337 9.23887408495014 4.80465736674753 3.95183191259316 4.75425741982912 8.57067510872999 11.3140303542593 4.66437002578429 10.5019736614046 12.2183007606235 3.67916142570832
258 santomea 9.88675542850544 5.94846637556278 10.1501435090093 7.49741335481207 4.75740874196877 4.21193843316953 6.10599013504257 10.3862733711007 6.13400564565238 11.5486929320851 12.1239918472637 1.97441503493668
259 santomea 10.2172419009243 8.18531109868792 10.1410200735331 6.4507064861802 3.35183451892666 4.69778286923041 6.71754937717761 10.4006208846519 5.70640805182331 11.4511097638029 12.0442174389854 1.58775301350858
260 santomea 7.96169306910743 9.65195459734368 10.243659977852 5.49729387509049 3.45479854276838 5.97473248126808 6.68829461821787 10.6202984406441 5.49253016839041 11.1651735307341 12.2381659846427 2.78873723620051
261 santomea 10.4064452504611 9.3204923295977 9.46082968496111 7.05659883982387 4.72974110447616 6.78618780137667 8.25476209663347 10.1579533731827 6.27702900405116 11.5716375427905 12.0130484247707 2.83442869099216
262 santomea 9.10335255785329 10.7111641692339 9.08623143989508 5.01011214923757 3.83892212544313 5.85630088861368 7.53090409781289 10.7615933937013 5.30048080152616 11.1502263126494 12.1477259615569 3.20253143086808
263 santomea 5.58809625153029 10.3751679123882 8.19831665542493 2.07477941516868 1.58216629527125 3.12438213575232 6.96918673002108 11.1401806489119 4.23144002218176 10.8625425843092 12.2194856808069 3.40150192254614
264 santomea 8.91392005207488 9.88152871155532 6.97639523147151 5.9208476982494 -13.8155105579643 5.50562518713643 8.37394135613116 10.7957895691016 3.13796634492078 11.1411049865642 12.2679851704944 1.60071338660209
265 santomea 10.8772239165525 7.90586799459582 8.75584395875587 6.85552677500935 3.5253493777752 5.25736425061725 8.3020440086619 10.86182631253 2.31863784253506 11.1310372836017 12.0642031604793 4.85785216891584
266 santomea 10.7851006024482 8.43872713864982 9.07707911811082 6.13700924312818 3.67590108011319 5.64993158575972 7.71370226974314 10.6435047188054 7.36311997552741 11.1353483787763 12.1487182707732 4.41523069539643
